Country/Region,date,value
China,2/27/20,91
China,2/27/20,1347
China,2/27/20,252
China,2/27/20,146
China,2/27/20,168
China,2/27/20,317
China,2/27/20,480
China,2/27/20,1272
China,2/27/20,92
China,2/27/20,65596
China,2/27/20,1017
China,2/27/20,75
China,2/27/20,631
China,2/27/20,934
China,2/27/20,93
China,2/27/20,121
China,2/27/20,10
China,2/27/20,72
China,2/27/20,18
China,2/27/20,245
China,2/27/20,756
China,2/27/20,337
China,2/27/20,133
China,2/27/20,534
China,2/27/20,136
China,2/27/20,1
China,2/27/20,76
China,2/27/20,174
China,2/27/20,1205
Colombia,2/27/20,0
Congo (Brazzaville),2/27/20,0
Congo (Kinshasa),2/27/20,0
Costa Rica,2/27/20,0
Cote d'Ivoire,2/27/20,0
Croatia,2/27/20,3
Diamond Princess,2/27/20,705
Cuba,2/27/20,0
Cyprus,2/27/20,0
Czechia,2/27/20,0
Denmark,2/27/20,0
Denmark,2/27/20,0
Denmark,2/27/20,1
Djibouti,2/27/20,0
Dominican Republic,2/27/20,0
Ecuador,2/27/20,0
Egypt,2/27/20,1
El Salvador,2/27/20,0
Equatorial Guinea,2/27/20,0
Eritrea,2/27/20,0
Estonia,2/27/20,1
Eswatini,2/27/20,0
Ethiopia,2/27/20,0
Fiji,2/27/20,0
Finland,2/27/20,2
France,2/27/20,0
France,2/27/20,0
France,2/27/20,0
France,2/27/20,0
France,2/27/20,0
France,2/27/20,0
France,2/27/20,0
France,2/27/20,0
France,2/27/20,0
France,2/27/20,38
Gabon,2/27/20,0
Gambia,2/27/20,0
Georgia,2/27/20,1
Germany,2/27/20,46
Ghana,2/27/20,0
Greece,2/27/20,3
Guatemala,2/27/20,0
Guinea,2/27/20,0
Guyana,2/27/20,0
Haiti,2/27/20,0
Holy See,2/27/20,0
Honduras,2/27/20,0
Hungary,2/27/20,0
Iceland,2/27/20,0
India,2/27/20,3
Indonesia,2/27/20,0
Iran,2/27/20,245
Iraq,2/27/20,7
Ireland,2/27/20,0
Israel,2/27/20,3
Italy,2/27/20,655
Jamaica,2/27/20,0
Japan,2/27/20,214
Jordan,2/27/20,0
Kazakhstan,2/27/20,0
Kenya,2/27/20,0
"Korea, South",2/27/20,1766
Kuwait,2/27/20,43
Kyrgyzstan,2/27/20,0
Latvia,2/27/20,0
Lebanon,2/27/20,2
Liberia,2/27/20,0
Liechtenstein,2/27/20,0
Lithuania,2/27/20,0
Luxembourg,2/27/20,0
Madagascar,2/27/20,0
Malaysia,2/27/20,23
Maldives,2/27/20,0
Malta,2/27/20,0
Mauritania,2/27/20,0
Mauritius,2/27/20,0
Mexico,2/27/20,0
Moldova,2/27/20,0
Monaco,2/27/20,0
Mongolia,2/27/20,0
Montenegro,2/27/20,0
Morocco,2/27/20,0
Namibia,2/27/20,0
Nepal,2/27/20,1
Netherlands,2/27/20,0
Netherlands,2/27/20,0
Netherlands,2/27/20,0
Netherlands,2/27/20,1
New Zealand,2/27/20,0
Nicaragua,2/27/20,0
Niger,2/27/20,0
Nigeria,2/27/20,0
North Macedonia,2/27/20,1
Norway,2/27/20,1
Oman,2/27/20,4
Pakistan,2/27/20,2
Panama,2/27/20,0
Papua New Guinea,2/27/20,0
Paraguay,2/27/20,0
Peru,2/27/20,0
Philippines,2/27/20,3
Poland,2/27/20,0
Portugal,2/27/20,0
Qatar,2/27/20,0
Romania,2/27/20,1
Russia,2/27/20,2
Rwanda,2/27/20,0
Saint Lucia,2/27/20,0
Saint Vincent and the Grenadines,2/27/20,0
San Marino,2/27/20,1
Saudi Arabia,2/27/20,0
Senegal,2/27/20,0
Serbia,2/27/20,0
Seychelles,2/27/20,0
Singapore,2/27/20,93
Slovakia,2/27/20,0
Slovenia,2/27/20,0
Somalia,2/27/20,0
South Africa,2/27/20,0
Spain,2/27/20,15
Sri Lanka,2/27/20,1
Sudan,2/27/20,0
Suriname,2/27/20,0
Sweden,2/27/20,7
Switzerland,2/27/20,8
Taiwan*,2/27/20,32
Tanzania,2/27/20,0
Thailand,2/27/20,40
Togo,2/27/20,0
Trinidad and Tobago,2/27/20,0
Tunisia,2/27/20,0
Turkey,2/27/20,0
Uganda,2/27/20,0
Ukraine,2/27/20,0
United Arab Emirates,2/27/20,13
United Kingdom,2/27/20,0
United Kingdom,2/27/20,0
United Kingdom,2/27/20,0
United Kingdom,2/27/20,0
United Kingdom,2/27/20,0
United Kingdom,2/27/20,0
United Kingdom,2/27/20,15
Uruguay,2/27/20,0
US,2/27/20,58
Uzbekistan,2/27/20,0
Venezuela,2/27/20,0
Vietnam,2/27/20,16
Zambia,2/27/20,0
Zimbabwe,2/27/20,0
Canada,2/27/20,0
Dominica,2/27/20,0
Grenada,2/27/20,0
Mozambique,2/27/20,0
Syria,2/27/20,0
Timor-Leste,2/27/20,0
Belize,2/27/20,0
Canada,2/27/20,0
Laos,2/27/20,0
Libya,2/27/20,0
West Bank and Gaza,2/27/20,0
Guinea-Bissau,2/27/20,0
Mali,2/27/20,0
Saint Kitts and Nevis,2/27/20,0
Afghanistan,2/28/20,1
Albania,2/28/20,0
Algeria,2/28/20,1
Andorra,2/28/20,0
Angola,2/28/20,0
Antigua and Barbuda,2/28/20,0
Argentina,2/28/20,0
Armenia,2/28/20,0
Australia,2/28/20,0
Australia,2/28/20,4
Australia,2/28/20,0
Australia,2/28/20,5
Australia,2/28/20,2
Australia,2/28/20,0
Australia,2/28/20,4
Australia,2/28/20,0
Austria,2/28/20,3
Azerbaijan,2/28/20,0
Bahamas,2/28/20,0
Bahrain,2/28/20,36
Bangladesh,2/28/20,0
Barbados,2/28/20,0
Belarus,2/28/20,1
Belgium,2/28/20,1
Benin,2/28/20,0
Bhutan,2/28/20,0
Bolivia,2/28/20,0
Bosnia and Herzegovina,2/28/20,0
Brazil,2/28/20,1
Brunei,2/28/20,0
Bulgaria,2/28/20,0
Burkina Faso,2/28/20,0
Cabo Verde,2/28/20,0
Cambodia,2/28/20,1
Cameroon,2/28/20,0
Canada,2/28/20,0
Canada,2/28/20,7
Canada,2/28/20,0
Canada,2/28/20,0
Canada,2/28/20,0
Canada,2/28/20,0
Canada,2/28/20,0
Canada,2/28/20,6
Canada,2/28/20,0
Canada,2/28/20,1
Canada,2/28/20,0
Central African Republic,2/28/20,0
Chad,2/28/20,0
Chile,2/28/20,0
China,2/28/20,990
China,2/28/20,410
China,2/28/20,576
China,2/28/20,296
China,2/28/20,91
China,2/28/20,1348
China,2/28/20,252
China,2/28/20,146
China,2/28/20,168
China,2/28/20,318
China,2/28/20,480
China,2/28/20,1272
China,2/28/20,94
China,2/28/20,65914
China,2/28/20,1017
China,2/28/20,75
China,2/28/20,631
China,2/28/20,935
China,2/28/20,93
China,2/28/20,121
China,2/28/20,10
China,2/28/20,72
China,2/28/20,18
China,2/28/20,245
China,2/28/20,756
China,2/28/20,337
China,2/28/20,133
China,2/28/20,538
China,2/28/20,136
China,2/28/20,1
China,2/28/20,76
China,2/28/20,174
China,2/28/20,1205
Colombia,2/28/20,0
Congo (Brazzaville),2/28/20,0
Congo (Kinshasa),2/28/20,0
Costa Rica,2/28/20,0
Cote d'Ivoire,2/28/20,0
Croatia,2/28/20,5
Diamond Princess,2/28/20,705
Cuba,2/28/20,0
Cyprus,2/28/20,0
Czechia,2/28/20,0
Denmark,2/28/20,0
Denmark,2/28/20,0
Denmark,2/28/20,1
Djibouti,2/28/20,0
Dominican Republic,2/28/20,0
Ecuador,2/28/20,0
Egypt,2/28/20,1
El Salvador,2/28/20,0
Equatorial Guinea,2/28/20,0
Eritrea,2/28/20,0
Estonia,2/28/20,1
Eswatini,2/28/20,0
Ethiopia,2/28/20,0
Fiji,2/28/20,0
Finland,2/28/20,2
France,2/28/20,0
France,2/28/20,0
France,2/28/20,0
France,2/28/20,0
France,2/28/20,0
France,2/28/20,0
France,2/28/20,0
France,2/28/20,0
France,2/28/20,0
France,2/28/20,57
Gabon,2/28/20,0
Gambia,2/28/20,0
Georgia,2/28/20,1
Germany,2/28/20,48
Ghana,2/28/20,0
Greece,2/28/20,4
Guatemala,2/28/20,0
Guinea,2/28/20,0
Guyana,2/28/20,0
Haiti,2/28/20,0
Holy See,2/28/20,0
Honduras,2/28/20,0
Hungary,2/28/20,0
Iceland,2/28/20,1
India,2/28/20,3
Indonesia,2/28/20,0
Iran,2/28/20,388
Iraq,2/28/20,7
Ireland,2/28/20,0
Israel,2/28/20,4
Italy,2/28/20,888
Jamaica,2/28/20,0
Japan,2/28/20,228
Jordan,2/28/20,0
Kazakhstan,2/28/20,0
Kenya,2/28/20,0
"Korea, South",2/28/20,2337
Kuwait,2/28/20,45
Kyrgyzstan,2/28/20,0
Latvia,2/28/20,0
Lebanon,2/28/20,2
Liberia,2/28/20,0
Liechtenstein,2/28/20,0
Lithuania,2/28/20,1
Luxembourg,2/28/20,0
Madagascar,2/28/20,0
Malaysia,2/28/20,23
Maldives,2/28/20,0
Malta,2/28/20,0
Mauritania,2/28/20,0
Mauritius,2/28/20,0
Mexico,2/28/20,1
Moldova,2/28/20,0
Monaco,2/28/20,0
Mongolia,2/28/20,0
Montenegro,2/28/20,0
Morocco,2/28/20,0
Namibia,2/28/20,0
Nepal,2/28/20,1
Netherlands,2/28/20,0
Netherlands,2/28/20,0
Netherlands,2/28/20,0
Netherlands,2/28/20,1
New Zealand,2/28/20,1
Nicaragua,2/28/20,0
Niger,2/28/20,0
Nigeria,2/28/20,1
North Macedonia,2/28/20,1
Norway,2/28/20,6
Oman,2/28/20,4
Pakistan,2/28/20,2
Panama,2/28/20,0
Papua New Guinea,2/28/20,0
Paraguay,2/28/20,0
Peru,2/28/20,0
Philippines,2/28/20,3
Poland,2/28/20,0
Portugal,2/28/20,0
Qatar,2/28/20,0
Romania,2/28/20,3
Russia,2/28/20,2
Rwanda,2/28/20,0
Saint Lucia,2/28/20,0
Saint Vincent and the Grenadines,2/28/20,0
San Marino,2/28/20,1
Saudi Arabia,2/28/20,0
Senegal,2/28/20,0
Serbia,2/28/20,0
Seychelles,2/28/20,0
Singapore,2/28/20,93
Slovakia,2/28/20,0
Slovenia,2/28/20,0
Somalia,2/28/20,0
South Africa,2/28/20,0
Spain,2/28/20,32
Sri Lanka,2/28/20,1
Sudan,2/28/20,0
Suriname,2/28/20,0
Sweden,2/28/20,7
Switzerland,2/28/20,8
Taiwan*,2/28/20,34
Tanzania,2/28/20,0
Thailand,2/28/20,41
Togo,2/28/20,0
Trinidad and Tobago,2/28/20,0
Tunisia,2/28/20,0
Turkey,2/28/20,0
Uganda,2/28/20,0
Ukraine,2/28/20,0
United Arab Emirates,2/28/20,19
United Kingdom,2/28/20,0
United Kingdom,2/28/20,0
United Kingdom,2/28/20,0
United Kingdom,2/28/20,0
United Kingdom,2/28/20,0
United Kingdom,2/28/20,0
United Kingdom,2/28/20,20
Uruguay,2/28/20,0
US,2/28/20,60
Uzbekistan,2/28/20,0
Venezuela,2/28/20,0
Vietnam,2/28/20,16
Zambia,2/28/20,0
Zimbabwe,2/28/20,0
Canada,2/28/20,0
Dominica,2/28/20,0
Grenada,2/28/20,0
Mozambique,2/28/20,0
Syria,2/28/20,0
Timor-Leste,2/28/20,0
Belize,2/28/20,0
Canada,2/28/20,0
Laos,2/28/20,0
Libya,2/28/20,0
West Bank and Gaza,2/28/20,0
Guinea-Bissau,2/28/20,0
Mali,2/28/20,0
Saint Kitts and Nevis,2/28/20,0
Afghanistan,2/29/20,1
Albania,2/29/20,0
Algeria,2/29/20,1
Andorra,2/29/20,0
Angola,2/29/20,0
Antigua and Barbuda,2/29/20,0
Argentina,2/29/20,0
Armenia,2/29/20,0
Australia,2/29/20,0
Australia,2/29/20,4
Australia,2/29/20,0
Australia,2/29/20,9
Australia,2/29/20,3
Australia,2/29/20,0
Australia,2/29/20,7
Australia,2/29/20,2
Austria,2/29/20,9
Azerbaijan,2/29/20,0
Bahamas,2/29/20,0
Bahrain,2/29/20,41
Bangladesh,2/29/20,0
Barbados,2/29/20,0
Belarus,2/29/20,1
Belgium,2/29/20,1
Benin,2/29/20,0
Bhutan,2/29/20,0
Bolivia,2/29/20,0
Bosnia and Herzegovina,2/29/20,0
Brazil,2/29/20,2
Brunei,2/29/20,0
Bulgaria,2/29/20,0
Burkina Faso,2/29/20,0
Cabo Verde,2/29/20,0
Cambodia,2/29/20,1
Cameroon,2/29/20,0
Canada,2/29/20,0
Canada,2/29/20,8
Canada,2/29/20,0
Canada,2/29/20,0
Canada,2/29/20,0
Canada,2/29/20,0
Canada,2/29/20,0
Canada,2/29/20,11
Canada,2/29/20,0
Canada,2/29/20,1
Canada,2/29/20,0
Central African Republic,2/29/20,0
Chad,2/29/20,0
Chile,2/29/20,0
China,2/29/20,990
China,2/29/20,411
China,2/29/20,576
China,2/29/20,296
China,2/29/20,91
China,2/29/20,1349
China,2/29/20,252
China,2/29/20,146
China,2/29/20,168
China,2/29/20,318
China,2/29/20,480
China,2/29/20,1272
China,2/29/20,95
China,2/29/20,66337
China,2/29/20,1018
China,2/29/20,75
China,2/29/20,631
China,2/29/20,935
China,2/29/20,93
China,2/29/20,121
China,2/29/20,10
China,2/29/20,73
China,2/29/20,18
China,2/29/20,245
China,2/29/20,756
China,2/29/20,337
China,2/29/20,133
China,2/29/20,538
China,2/29/20,136
China,2/29/20,1
China,2/29/20,76
China,2/29/20,174
China,2/29/20,1205
Colombia,2/29/20,0
Congo (Brazzaville),2/29/20,0
Congo (Kinshasa),2/29/20,0
Costa Rica,2/29/20,0
Cote d'Ivoire,2/29/20,0
Croatia,2/29/20,6
Diamond Princess,2/29/20,705
Cuba,2/29/20,0
Cyprus,2/29/20,0
Czechia,2/29/20,0
Denmark,2/29/20,0
Denmark,2/29/20,0
Denmark,2/29/20,3
Djibouti,2/29/20,0
Dominican Republic,2/29/20,0
Ecuador,2/29/20,0
Egypt,2/29/20,1
El Salvador,2/29/20,0
Equatorial Guinea,2/29/20,0
Eritrea,2/29/20,0
Estonia,2/29/20,1
Eswatini,2/29/20,0
Ethiopia,2/29/20,0
Fiji,2/29/20,0
Finland,2/29/20,3
France,2/29/20,0
France,2/29/20,0
France,2/29/20,0
France,2/29/20,0
France,2/29/20,0
France,2/29/20,0
France,2/29/20,0
France,2/29/20,0
France,2/29/20,0
France,2/29/20,100
Gabon,2/29/20,0
Gambia,2/29/20,0
Georgia,2/29/20,1
Germany,2/29/20,79
Ghana,2/29/20,0
Greece,2/29/20,4
Guatemala,2/29/20,0
Guinea,2/29/20,0
Guyana,2/29/20,0
Haiti,2/29/20,0
Holy See,2/29/20,0
Honduras,2/29/20,0
Hungary,2/29/20,0
Iceland,2/29/20,1
India,2/29/20,3
Indonesia,2/29/20,0
Iran,2/29/20,593
Iraq,2/29/20,13
Ireland,2/29/20,1
Israel,2/29/20,7
Italy,2/29/20,1128
Jamaica,2/29/20,0
Japan,2/29/20,241
Jordan,2/29/20,0
Kazakhstan,2/29/20,0
Kenya,2/29/20,0
"Korea, South",2/29/20,3150
Kuwait,2/29/20,45
Kyrgyzstan,2/29/20,0
Latvia,2/29/20,0
Lebanon,2/29/20,4
Liberia,2/29/20,0
Liechtenstein,2/29/20,0
Lithuania,2/29/20,1
Luxembourg,2/29/20,1
Madagascar,2/29/20,0
Malaysia,2/29/20,25
Maldives,2/29/20,0
Malta,2/29/20,0
Mauritania,2/29/20,0
Mauritius,2/29/20,0
Mexico,2/29/20,4
Moldova,2/29/20,0
Monaco,2/29/20,1
Mongolia,2/29/20,0
Montenegro,2/29/20,0
Morocco,2/29/20,0
Namibia,2/29/20,0
Nepal,2/29/20,1
Netherlands,2/29/20,0
Netherlands,2/29/20,0
Netherlands,2/29/20,0
Netherlands,2/29/20,6
New Zealand,2/29/20,1
Nicaragua,2/29/20,0
Niger,2/29/20,0
Nigeria,2/29/20,1
North Macedonia,2/29/20,1
Norway,2/29/20,15
Oman,2/29/20,6
Pakistan,2/29/20,4
Panama,2/29/20,0
Papua New Guinea,2/29/20,0
Paraguay,2/29/20,0
Peru,2/29/20,0
Philippines,2/29/20,3
Poland,2/29/20,0
Portugal,2/29/20,0
Qatar,2/29/20,1
Romania,2/29/20,3
Russia,2/29/20,2
Rwanda,2/29/20,0
Saint Lucia,2/29/20,0
Saint Vincent and the Grenadines,2/29/20,0
San Marino,2/29/20,1
Saudi Arabia,2/29/20,0
Senegal,2/29/20,0
Serbia,2/29/20,0
Seychelles,2/29/20,0
Singapore,2/29/20,102
Slovakia,2/29/20,0
Slovenia,2/29/20,0
Somalia,2/29/20,0
South Africa,2/29/20,0
Spain,2/29/20,45
Sri Lanka,2/29/20,1
Sudan,2/29/20,0
Suriname,2/29/20,0
Sweden,2/29/20,12
Switzerland,2/29/20,18
Taiwan*,2/29/20,39
Tanzania,2/29/20,0
Thailand,2/29/20,42
Togo,2/29/20,0
Trinidad and Tobago,2/29/20,0
Tunisia,2/29/20,0
Turkey,2/29/20,0
Uganda,2/29/20,0
Ukraine,2/29/20,0
United Arab Emirates,2/29/20,21
United Kingdom,2/29/20,0
United Kingdom,2/29/20,0
United Kingdom,2/29/20,0
United Kingdom,2/29/20,0
United Kingdom,2/29/20,0
United Kingdom,2/29/20,0
United Kingdom,2/29/20,23
Uruguay,2/29/20,0
US,2/29/20,68
Uzbekistan,2/29/20,0
Venezuela,2/29/20,0
Vietnam,2/29/20,16
Zambia,2/29/20,0
Zimbabwe,2/29/20,0
Canada,2/29/20,0
Dominica,2/29/20,0
Grenada,2/29/20,0
Mozambique,2/29/20,0
Syria,2/29/20,0
Timor-Leste,2/29/20,0
Belize,2/29/20,0
Canada,2/29/20,0
Laos,2/29/20,0
Libya,2/29/20,0
West Bank and Gaza,2/29/20,0
Guinea-Bissau,2/29/20,0
Mali,2/29/20,0
Saint Kitts and Nevis,2/29/20,0
Afghanistan,3/1/20,1
Albania,3/1/20,0
Algeria,3/1/20,1
Andorra,3/1/20,0
Angola,3/1/20,0
Antigua and Barbuda,3/1/20,0
Argentina,3/1/20,0
Armenia,3/1/20,1
Australia,3/1/20,0
Australia,3/1/20,6
Australia,3/1/20,0
Australia,3/1/20,9
Australia,3/1/20,3
Australia,3/1/20,0
Australia,3/1/20,7
Australia,3/1/20,2
Austria,3/1/20,14
Azerbaijan,3/1/20,3
Bahamas,3/1/20,0
Bahrain,3/1/20,47
Bangladesh,3/1/20,0
Barbados,3/1/20,0
Belarus,3/1/20,1
Belgium,3/1/20,2
Benin,3/1/20,0
Bhutan,3/1/20,0
Bolivia,3/1/20,0
Bosnia and Herzegovina,3/1/20,0
Brazil,3/1/20,2
Brunei,3/1/20,0
Bulgaria,3/1/20,0
Burkina Faso,3/1/20,0
Cabo Verde,3/1/20,0
Cambodia,3/1/20,1
Cameroon,3/1/20,0
Canada,3/1/20,0
Canada,3/1/20,8
Canada,3/1/20,0
Canada,3/1/20,0
Canada,3/1/20,0
Canada,3/1/20,0
Canada,3/1/20,0
Canada,3/1/20,15
Canada,3/1/20,0
Canada,3/1/20,1
Canada,3/1/20,0
Central African Republic,3/1/20,0
Chad,3/1/20,0
Chile,3/1/20,0
China,3/1/20,990
China,3/1/20,413
China,3/1/20,576
China,3/1/20,296
China,3/1/20,91
China,3/1/20,1349
China,3/1/20,252
China,3/1/20,146
China,3/1/20,168
China,3/1/20,318
China,3/1/20,480
China,3/1/20,1272
China,3/1/20,96
China,3/1/20,66907
China,3/1/20,1018
China,3/1/20,75
China,3/1/20,631
China,3/1/20,935
China,3/1/20,93
China,3/1/20,122
China,3/1/20,10
China,3/1/20,73
China,3/1/20,18
China,3/1/20,245
China,3/1/20,758
China,3/1/20,337
China,3/1/20,133
China,3/1/20,538
China,3/1/20,136
China,3/1/20,1
China,3/1/20,76
China,3/1/20,174
China,3/1/20,1205
Colombia,3/1/20,0
Congo (Brazzaville),3/1/20,0
Congo (Kinshasa),3/1/20,0
Costa Rica,3/1/20,0
Cote d'Ivoire,3/1/20,0
Croatia,3/1/20,7
Diamond Princess,3/1/20,705
Cuba,3/1/20,0
Cyprus,3/1/20,0
Czechia,3/1/20,3
Denmark,3/1/20,0
Denmark,3/1/20,0
Denmark,3/1/20,4
Djibouti,3/1/20,0
Dominican Republic,3/1/20,1
Ecuador,3/1/20,6
Egypt,3/1/20,2
El Salvador,3/1/20,0
Equatorial Guinea,3/1/20,0
Eritrea,3/1/20,0
Estonia,3/1/20,1
Eswatini,3/1/20,0
Ethiopia,3/1/20,0
Fiji,3/1/20,0
Finland,3/1/20,6
France,3/1/20,0
France,3/1/20,0
France,3/1/20,0
France,3/1/20,0
France,3/1/20,0
France,3/1/20,0
France,3/1/20,0
France,3/1/20,0
France,3/1/20,0
France,3/1/20,130
Gabon,3/1/20,0
Gambia,3/1/20,0
Georgia,3/1/20,3
Germany,3/1/20,130
Ghana,3/1/20,0
Greece,3/1/20,7
Guatemala,3/1/20,0
Guinea,3/1/20,0
Guyana,3/1/20,0
Haiti,3/1/20,0
Holy See,3/1/20,0
Honduras,3/1/20,0
Hungary,3/1/20,0
Iceland,3/1/20,3
India,3/1/20,3
Indonesia,3/1/20,0
Iran,3/1/20,978
Iraq,3/1/20,19
Ireland,3/1/20,1
Israel,3/1/20,10
Italy,3/1/20,1694
Jamaica,3/1/20,0
Japan,3/1/20,256
Jordan,3/1/20,0
Kazakhstan,3/1/20,0
Kenya,3/1/20,0
"Korea, South",3/1/20,3736
Kuwait,3/1/20,45
Kyrgyzstan,3/1/20,0
Latvia,3/1/20,0
Lebanon,3/1/20,10
Liberia,3/1/20,0
Liechtenstein,3/1/20,0
Lithuania,3/1/20,1
Luxembourg,3/1/20,1
Madagascar,3/1/20,0
Malaysia,3/1/20,29
Maldives,3/1/20,0
Malta,3/1/20,0
Mauritania,3/1/20,0
Mauritius,3/1/20,0
Mexico,3/1/20,5
Moldova,3/1/20,0
Monaco,3/1/20,1
Mongolia,3/1/20,0
Montenegro,3/1/20,0
Morocco,3/1/20,0
Namibia,3/1/20,0
Nepal,3/1/20,1
Netherlands,3/1/20,0
Netherlands,3/1/20,0
Netherlands,3/1/20,0
Netherlands,3/1/20,10
New Zealand,3/1/20,1
Nicaragua,3/1/20,0
Niger,3/1/20,0
Nigeria,3/1/20,1
North Macedonia,3/1/20,1
Norway,3/1/20,19
Oman,3/1/20,6
Pakistan,3/1/20,4
Panama,3/1/20,0
Papua New Guinea,3/1/20,0
Paraguay,3/1/20,0
Peru,3/1/20,0
Philippines,3/1/20,3
Poland,3/1/20,0
Portugal,3/1/20,0
Qatar,3/1/20,3
Romania,3/1/20,3
Russia,3/1/20,2
Rwanda,3/1/20,0
Saint Lucia,3/1/20,0
Saint Vincent and the Grenadines,3/1/20,0
San Marino,3/1/20,1
Saudi Arabia,3/1/20,0
Senegal,3/1/20,0
Serbia,3/1/20,0
Seychelles,3/1/20,0
Singapore,3/1/20,106
Slovakia,3/1/20,0
Slovenia,3/1/20,0
Somalia,3/1/20,0
South Africa,3/1/20,0
Spain,3/1/20,84
Sri Lanka,3/1/20,1
Sudan,3/1/20,0
Suriname,3/1/20,0
Sweden,3/1/20,14
Switzerland,3/1/20,27
Taiwan*,3/1/20,40
Tanzania,3/1/20,0
Thailand,3/1/20,42
Togo,3/1/20,0
Trinidad and Tobago,3/1/20,0
Tunisia,3/1/20,0
Turkey,3/1/20,0
Uganda,3/1/20,0
Ukraine,3/1/20,0
United Arab Emirates,3/1/20,21
United Kingdom,3/1/20,0
United Kingdom,3/1/20,0
United Kingdom,3/1/20,0
United Kingdom,3/1/20,0
United Kingdom,3/1/20,0
United Kingdom,3/1/20,0
United Kingdom,3/1/20,36
Uruguay,3/1/20,0
US,3/1/20,74
Uzbekistan,3/1/20,0
Venezuela,3/1/20,0
Vietnam,3/1/20,16
Zambia,3/1/20,0
Zimbabwe,3/1/20,0
Canada,3/1/20,0
Dominica,3/1/20,0
Grenada,3/1/20,0
Mozambique,3/1/20,0
Syria,3/1/20,0
Timor-Leste,3/1/20,0
Belize,3/1/20,0
Canada,3/1/20,0
Laos,3/1/20,0
Libya,3/1/20,0
West Bank and Gaza,3/1/20,0
Guinea-Bissau,3/1/20,0
Mali,3/1/20,0
Saint Kitts and Nevis,3/1/20,0
Afghanistan,3/2/20,1
Albania,3/2/20,0
Algeria,3/2/20,3
Andorra,3/2/20,1
Angola,3/2/20,0
Antigua and Barbuda,3/2/20,0
Argentina,3/2/20,0
Armenia,3/2/20,1
Australia,3/2/20,0
Australia,3/2/20,6
Australia,3/2/20,0
Australia,3/2/20,9
Australia,3/2/20,3
Australia,3/2/20,1
Australia,3/2/20,9
Australia,3/2/20,2
Austria,3/2/20,18
Azerbaijan,3/2/20,3
Bahamas,3/2/20,0
Bahrain,3/2/20,49
Bangladesh,3/2/20,0
Barbados,3/2/20,0
Belarus,3/2/20,1
Belgium,3/2/20,8
Benin,3/2/20,0
Bhutan,3/2/20,0
Bolivia,3/2/20,0
Bosnia and Herzegovina,3/2/20,0
Brazil,3/2/20,2
Brunei,3/2/20,0
Bulgaria,3/2/20,0
Burkina Faso,3/2/20,0
Cabo Verde,3/2/20,0
Cambodia,3/2/20,1
Cameroon,3/2/20,0
Canada,3/2/20,0
Canada,3/2/20,8
Canada,3/2/20,0
Canada,3/2/20,0
Canada,3/2/20,0
Canada,3/2/20,0
Canada,3/2/20,0
Canada,3/2/20,18
Canada,3/2/20,0
Canada,3/2/20,1
Canada,3/2/20,0
Central African Republic,3/2/20,0
Chad,3/2/20,0
Chile,3/2/20,0
China,3/2/20,990
China,3/2/20,414
China,3/2/20,576
China,3/2/20,296
China,3/2/20,91
China,3/2/20,1350
China,3/2/20,252
China,3/2/20,146
China,3/2/20,168
China,3/2/20,318
China,3/2/20,480
China,3/2/20,1272
China,3/2/20,100
China,3/2/20,67103
China,3/2/20,1018
China,3/2/20,75
China,3/2/20,631
China,3/2/20,935
China,3/2/20,93
China,3/2/20,122
China,3/2/20,10
China,3/2/20,74
China,3/2/20,18
China,3/2/20,245
China,3/2/20,758
China,3/2/20,337
China,3/2/20,133
China,3/2/20,538
China,3/2/20,136
China,3/2/20,1
China,3/2/20,76
China,3/2/20,174
China,3/2/20,1206
Colombia,3/2/20,0
Congo (Brazzaville),3/2/20,0
Congo (Kinshasa),3/2/20,0
Costa Rica,3/2/20,0
Cote d'Ivoire,3/2/20,0
Croatia,3/2/20,7
Diamond Princess,3/2/20,705
Cuba,3/2/20,0
Cyprus,3/2/20,0
Czechia,3/2/20,3
Denmark,3/2/20,0
Denmark,3/2/20,0
Denmark,3/2/20,4
Djibouti,3/2/20,0
Dominican Republic,3/2/20,1
Ecuador,3/2/20,6
Egypt,3/2/20,2
El Salvador,3/2/20,0
Equatorial Guinea,3/2/20,0
Eritrea,3/2/20,0
Estonia,3/2/20,1
Eswatini,3/2/20,0
Ethiopia,3/2/20,0
Fiji,3/2/20,0
Finland,3/2/20,6
France,3/2/20,0
France,3/2/20,0
France,3/2/20,0
France,3/2/20,0
France,3/2/20,0
France,3/2/20,0
France,3/2/20,0
France,3/2/20,0
France,3/2/20,0
France,3/2/20,191
Gabon,3/2/20,0
Gambia,3/2/20,0
Georgia,3/2/20,3
Germany,3/2/20,159
Ghana,3/2/20,0
Greece,3/2/20,7
Guatemala,3/2/20,0
Guinea,3/2/20,0
Guyana,3/2/20,0
Haiti,3/2/20,0
Holy See,3/2/20,0
Honduras,3/2/20,0
Hungary,3/2/20,0
Iceland,3/2/20,6
India,3/2/20,5
Indonesia,3/2/20,2
Iran,3/2/20,1501
Iraq,3/2/20,26
Ireland,3/2/20,1
Israel,3/2/20,10
Italy,3/2/20,2036
Jamaica,3/2/20,0
Japan,3/2/20,274
Jordan,3/2/20,0
Kazakhstan,3/2/20,0
Kenya,3/2/20,0
"Korea, South",3/2/20,4335
Kuwait,3/2/20,56
Kyrgyzstan,3/2/20,0
